source_doi,published-print-date,is-referenced-by-count,funder,published-online-date,journal-published-print-date
10.1016/j.matpur.2017.10.006,2018.0,17.0,"ANR,ERC",,
10.18632/oncotarget.23421,2018.0,10.0,,2017.0,2018.0
10.1016/j.mtchem.2018.01.003,2018.0,5.0,,,
10.1016/j.jaerosci.2018.01.005,2018.0,11.0,"European Cooperation in Science and Technology,European Cooperation in Science and Technology,European Cooperation in Science and Technology",,
10.1002/bies.201700095,2018.0,3.0,Canadian Institutes of Health Research,2018.0,2018.0
10.1051/0004-6361/201731503,2018.0,80.0,,2018.0,
10.3389/fcimb.2018.00017,,18.0,United States - Israel Binational Science Foundation,2018.0,
10.1002/anie.201711068,2018.0,60.0,"Faculdade de Ciências e Tecnologia, Universidade Nova de Lisboa,ERA-MIN",2018.0,2018.0
10.1055/s-0044-100693,2017.0,0.0,,2018.0,2017.0
10.1051/medsci/20183401009,2018.0,0.0,,2018.0,
10.1051/medsci/20183401006,2018.0,0.0,,2018.0,
10.1127/entomologia/2017/0471,2017.0,33.0,,,2017.0
10.1016/j.ress.2018.01.010,2019.0,9.0,,,
10.1038/s41551-018-0188-z,2018.0,26.0,,2018.0,2018.0
10.1016/j.spmi.2017.12.029,2018.0,6.0,"ANR,GANEX,GANEX",,
10.1007/s10482-018-1032-x,2018.0,1.0,National Research Agency,2018.0,2018.0
10.1002/pat.4228,2018.0,1.0,,2017.0,2018.0
10.1093/femsle/fnx223,2017.0,4.0,,2017.0,2017.0
10.1111/jbi.13187,2018.0,3.0,,2018.0,2018.0
10.1504/IJCNDS.2018.088501,2018.0,0.0,,,2018.0
10.1074/jbc.RA117.001342,2018.0,88.0,"Centre Scientifique de Monaco (CSM),GEMLUC,Ligue Nationale Contre le Cancer",,2018.0
10.1109/APUSNCURSINRSM.2017.8073378,2017.0,2.0,,,
10.1093/MNRAS/STX2546,2018.0,11.0,National Science Foundation,2017.0,2018.0
10.1088/1361-6382/aaab76,2018.0,15.0,,2018.0,2018.0
10.1109/MFI.2017.8170402,2017.0,0.0,,,
10.3997/1873-0604.2017039,2018.0,5.0,,2017.0,2018.0
10.1007/s10711-018-0333-6,2019.0,4.0,FP7 People: Marie-Curie Actions,2018.0,2019.0
10.1109/APUSNCURSINRSM.2017.8072045,2017.0,9.0,,,
10.1109/APUSNCURSINRSM.2017.8072619,2017.0,1.0,,,
10.1016/j.bulcan.2018.02.001,2018.0,56.0,,,2018.0
10.1038/s41558-018-0084-2,2018.0,66.0,,2018.0,2018.0
10.1126/sciadv.aao4223,2018.0,15.0,Ministry of Education - Singapore,,2018.0
10.1002/jbmr.3387,2018.0,6.0,"Australian Respiratory Council,Association for International Cancer Research,German Federal Ministry of Education and Research,Deutsche Forschungsgemeinschaft",2018.0,2018.0
10.1249/MSS.0000000000001467,2018.0,20.0,,,2018.0
10.1016/j.spmi.2018.02.001,2018.0,2.0,Ministry of Higher Education and Scientific Research of Iraq,,
10.1103/PhysRevE.97.020201,,5.0,"Comisión Nacional de Investigación Científica y Tecnológica,Fondo Nacional de Desarrollo Científico y Tecnológico",2018.0,2018.0
10.1007/s10096-018-3203-0,2018.0,7.0,,2018.0,2018.0
10.1007/s11356-018-1437-0,2019.0,4.0,AquaVar project,2018.0,2019.0
10.1016/j.diabet.2018.01.014,2018.0,27.0,,,2018.0
10.1051/0004-6361/201731677,2018.0,25.0,"ERC,Leverhulme Trust,Premiale VLT 2012,FEDER,Knut and Alice Wallenberg Foundation,FCT",2018.0,
10.1002/cmdc.201700631,2018.0,3.0,"Joint ministerial program of R&D against CBRNE risks,DGA-MRIS,Agence Nationale de la Recherche",2018.0,2018.0
10.1016/j.mce.2018.02.010,2018.0,20.0,French National Research Agency (ANR),,
10.1109/APUSNCURSINRSM.2017.8072501,2017.0,7.0,,,
10.1088/1361-6382/aaaafa,2018.0,67.0,,2018.0,2018.0
10.1007/978-3-319-64010-5_17,2018.0,0.0,,2017.0,
10.1093/gji/ggx216,2018.0,38.0,,2017.0,2018.0
10.1103/PhysRevA.97.021801,,11.0,"Austrian Science Fund,Agence Nationale de la Recherche",2018.0,2018.0
10.1007/978-1-4939-7598-3_36,2018.0,1.0,,2018.0,
10.1016/j.humic.2018.01.001,2018.0,115.0,,,
10.1126/sciadv.aao6596,2018.0,50.0,"Agence Nationale de la Recherche,JCJ EPOST",,2018.0
10.1051/0004-6361/201731985,2018.0,17.0,,2018.0,
10.1016/j.compstruc.2018.02.002,2018.0,8.0,,,
10.1371/journal.pone.0192602,,20.0,"Agence Nationale de la Recherche (FR),Fondation Centaure,European Society of Clinical Microbiology and Infectious Diseases,European Society of organ transplantation",2018.0,
10.1073/pnas.1714977115,2018.0,83.0,,2018.0,2018.0
10.1016/j.cmet.2018.02.009,2018.0,73.0,"Fondation ARC pour la Recherche sur le Cancer,Agence Nationale de la Recherche,Inserm,Canceropôle PACA,Institut National du Cancer and Conseil Régional PACA,CEA,French Ministry of Research,MetaboHUB,Fondation pour la Recherche Médicale,La Ligue contre le Cancer,Institut National Du Cancer,Ligue Contre le Cancer,EU H2020,Société Francophone du Diabète,Association Française pour l'Etude du Foie,Fondation ARC",,2018.0
10.1007/978-3-319-64010-5_5,2018.0,0.0,,2017.0,
10.1016/j.phytochem.2018.02.007,2018.0,13.0,,,
10.1017/S1365100517000815,2019.0,3.0,,2017.0,2019.0
10.1530/ERC-17-0440,2018.0,10.0,,,
10.1007/978-3-319-64010-5_15,2018.0,1.0,,2017.0,
10.1002/slct.201702762,2018.0,5.0,"CEA/DAM/DPN,CNRS",2018.0,2018.0
10.1016/j.marenvres.2018.02.016,2018.0,4.0,"Ministère de l&apos;Enseignement Supérieur et de la Recherche,Fondation UNICE",,
10.1016/j.cub.2018.01.075,2018.0,34.0,"National Science Foundation,Deutsche Forschungsgemeinschaft,Bundesministerium für Bildung und Forschung,Labex",,2018.0
10.1002/2017JE005362,2018.0,7.0,NASA's Discovery Program,2018.0,2018.0
10.1364/AO.57.00B122,2018.0,6.0,"Agence Nationale de la Recherche (ANR),H2020 Euratom (EURATOM),Fédération de Racherche sur la Fusion
						par Confinement Magnétique (FR-FCM)",2018.0,2018.0
10.1007/s13235-016-0200-8,2018.0,9.0,,2016.0,2018.0
10.1103/PhysRevE.97.022204,,13.0,Deutsche Forschungsgemeinschaft,2018.0,2018.0
10.1111/pce.13151,,15.0,"French Government (National Research Agency, ANR),IYBA,Ramalingaswami Fellowship",2018.0,
10.1093/MNRAS/STX1666,2017.0,18.0,European Community,2017.0,2017.0
10.2174/1567205014666170829111942,2018.0,48.0,,,2018.0
10.3166/ISI.22.2.121-147,2017.0,0.0,,,2017.0
10.1002/cjas.1480,2019.0,2.0,,2018.0,2019.0
10.1111/ecog.03397,2018.0,3.0,,2018.0,2018.0
10.1242/jcs.211755,,20.0,"Canadian Institute of Health Research,Canadian Foundation for Innovation,Centre Scientifique de Monaco,Gemluc,Université Côte d'Azur ,Institute for Research on Cancer and Aging, Nice,Centre National de la Recherche Scientifique,Centre A. Lacassagne",2017.0,
10.1016/j.cmi.2018.01.011,2018.0,18.0,,,2018.0
10.1002/smj.3133,2020.0,14.0,,2020.0,2020.0
10.1103/PhysRevA.101.013601,,1.0,"Consejo Nacional de Investigaciones Científicas y Técnicas,Universidad de Buenos Aires,Secretaría de Ciencia y Técnica, Universidad de Buenos Aires",2020.0,2020.0
10.1504/IJEPEE.2019.104634,2019.0,0.0,,,2019.0
10.1016/j.bbadis.2020.165705,2020.0,19.0,"Institut National de la Santé et de la Recherche Médicale,Société Francophone du Diabète,Agence Nationale de la Recherche",,2020.0
10.1109/PCS48520.2019.8954519,2019.0,2.0,,,
10.1145/3366551.3370347,2019.0,1.0,,2019.0,
10.1016/j.molp.2019.12.010,2020.0,19.0,"Japan Society for the Promotion of Science,Agence Nationale pour le Développement de la Recherche en Santé",,2020.0
10.1016/j.solener.2020.01.057,2020.0,25.0,CNRST,,
10.1088/1757-899X/699/1/012049,2019.0,1.0,,,2019.0
10.3390/polym12010032,,40.0,,2019.0,
10.1029/2019GL085649,2020.0,8.0,Agence Nationale de la Recherche,2020.0,2020.0
10.1109/APSEC48747.2019.00064,2019.0,0.0,,,
10.1134/S1068162019060256,2019.0,2.0,,2020.0,2019.0
10.5373/JARDCS/V11SP11/20193133,2019.0,0.0,,2019.0,2019.0
10.1364/BOE.381666,2020.0,3.0,"Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation,Agence Nationale de la Recherche",2020.0,2020.0
10.1126/sciadv.aax7467,2020.0,40.0,"MINECO,MINECO,MINECO,MINECO,FONDECYT,FONDECYT,CONICYT,Progetto Premiale 2015 FRONTIERA,Italian Space Agency,Agenzia Spaziale Italiana",,2020.0
10.1002/num.22466,2020.0,2.0,,2020.0,2020.0
10.1093/hmg/ddz254,2019.0,11.0,"Jerome Lejeune Foundation,Telethon Foundation,Italian Ministry of Economic Development,NIH/NICHD",2019.0,2019.0
10.1038/s41467-019-14218-7,2020.0,63.0,"Fondation ARC pour la Recherche sur le Cancer,Ligue Contre le Cancer,Fondation pour la Recherche Médicale",2020.0,2020.0
10.1016/j.foreco.2020.117963,2020.0,7.0,,,
10.1029/2019JB018138,2020.0,4.0,,2020.0,2020.0
10.1371/journal.pgen.1008363,,11.0,Deutsche Forschungsgemeinschaft,2020.0,
10.1038/s41534-020-0244-x,2020.0,34.0,,2020.0,2020.0
10.1371/journal.pone.0228604,,3.0,"Directorate-General for Maritime Affairs and Fisheries,Ministero dell’Istruzione, dell’Università e della Ricerca,European Regional Development Fund",2020.0,
10.1016/j.jcp.2020.109233,2020.0,7.0,,,
10.1109/CAMA47423.2019.8959670,2019.0,2.0,,,
10.1007/978-3-030-37873-8_2,2020.0,0.0,,2020.0,
10.3390/toxins12010031,,0.0,,2020.0,
10.1098/rsta.2019.0450,2020.0,5.0,,2020.0,2020.0
10.1109/IEMCON.2019.8936264,2019.0,2.0,,,
10.1128/JCM.01223-19,2020.0,4.0,"Recherche et Développement en Pathologie Infectieuse et Tropicale,Association des Amis de la Faculté de Médecine,Philippe Foundation",,2020.0
10.1038/s41598-019-54349-x,2020.0,13.0,"Human Frontier Science Program,European Molecular Biology Laboratory,Magnus Bergvalls Stiftelse,European Molecular Biology Organization",2020.0,2020.0
10.1163/25888072-02011022,2019.0,14.0,,,
10.1038/s41534-020-0243-y,2020.0,54.0,,2020.0,2020.0
10.1016/j.neuropharm.2020.107951,2020.0,9.0,Agence Nationale de la Recherche,,
10.1016/j.jneuroling.2020.100891,2020.0,0.0,French National Research Agency,,
10.1016/j.molmed.2020.01.001,2020.0,5.0,"Institut National Du Cancer,Fondation ARC pour la Recherche sur le Cancer",,2020.0
10.1111/his.14021,2020.0,7.0,,2020.0,2020.0
10.1109/ACCESS.2019.2940556,2019.0,21.0,,,
10.1111/acel.13097,2020.0,16.0,"Agence Nationale de la Recherche,National Natural Science Foundation of China",2020.0,2020.0
10.4310/jdg/1577502017,2020.0,0.0,,,
10.1134/S1068162019060220,2019.0,2.0,,2020.0,2019.0
10.1103/PhysRevA.101.013633,,2.0,"Consejo Nacional de Investigaciones Científicas y Técnicas,Universidad de Buenos Aires,Secretaría de Ciencia y Técnica, Universidad de Buenos Aires",2020.0,2020.0
10.1103/PhysRevE.101.012212,,1.0,"H2020 Marie Skłodowska-Curie Actions,Ministry of Education and Science of the Russian Federation,Deutsche Forschungsgemeinschaft",2020.0,2020.0
10.1007/s00029-020-0538-z,2020.0,0.0,,2020.0,2020.0
10.1002/pssa.201900760,2020.0,4.0,Agence Nationale de la Recherche,2020.0,2020.0
10.1007/s10013-019-00376-0,2020.0,0.0,,2020.0,2020.0
10.1016/j.sigpro.2020.107479,2020.0,6.0,,,
10.1016/j.jasrep.2020.102232,2020.0,2.0,,,
10.1117/12.2537186,2019.0,1.0,,,
10.1016/j.icarus.2020.113648,2020.0,13.0,"Université Côte d’Azur,Université Grenoble Alpes,Solar System Exploration Research Virtual Institute,Centre National de la Recherche Scientifique",,
10.1109/EMCCompo.2019.8919757,2019.0,0.0,,,
10.1016/j.bulcan.2020.01.008,2020.0,0.0,,,2020.0
10.1016/j.ebiom.2019.11.039,2020.0,24.0,Howard Hughes Medical Institute,,
10.1038/s41598-020-58179-0,2020.0,11.0,"Institut National Du Cancer,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins,Direction Générale de l&apos;offre de Soins",2020.0,2020.0
10.1117/12.2537302,2019.0,0.0,,,
10.3389/fendo.2019.00932,,3.0,,2020.0,
10.1111/1365-2745.13342,2020.0,16.0,FP7 People: Marie-Curie Actions,2020.0,2020.0
10.1016/j.jtbi.2020.110163,2020.0,4.0,,,
10.1111/jdv.16030,2020.0,24.0,,2020.0,2020.0
10.12688/f1000research.19826.1,,8.0,La Ligue Contre le Cancer,2020.0,
10.1146/annurev-cancerbio-030419-033556,2020.0,34.0,,,2020.0
10.1109/NCA.2019.8935060,2019.0,3.0,,,
10.1142/S0217751X19502361,2019.0,1.0,Julian Schwinger Foundation for Physics Research,2020.0,2019.0
10.1063/1.5129049,2020.0,1.0,"SUPA,Engineering and Physical Sciences Research Council,Engineering and Physical Sciences Research Council,Engineering and Physical Sciences Research Council,Engineering and Physical Sciences Research Council,Engineering and Physical Sciences Research Council",,2020.0
10.1109/TGRS.2019.2944464,2020.0,32.0,"SEISCOPE consortium,AKERBP,CGG,Chevron,EQUINOR,EXXON-MOBIL,JGI,Petrobras,SCHLUMBERGER,Shell,SINOPEC Petroleum Exploration and Production Research Institute,Total",,
10.1007/s00421-020-04305-9,2020.0,1.0,,2020.0,2020.0
10.1109/ISEE2.2019.8920853,2019.0,1.0,,,
10.1063/1.5079840,2020.0,0.0,,,2020.0
10.23919/URSI-EMTS.2019.8931463,2019.0,0.0,,,
10.1109/CAMA47423.2019.8959446,2019.0,2.0,,,
10.1007/978-3-030-32357-8_86,2020.0,0.0,,2020.0,
10.1016/j.icarus.2020.113631,2020.0,16.0,ESA,,
10.1007/s00024-019-02408-9,2020.0,7.0,"UCA-JEDI,Agence Nationale de la Recherche",2020.0,2020.0
10.1109/EMCCompo.2019.8919754,2019.0,0.0,,,
10.1007/978-3-030-32357-8_133,2020.0,0.0,,2020.0,
10.1002/nme.6305,2020.0,5.0,,,2020.0
10.1117/12.2532252,2019.0,0.0,,,
10.1007/s00425-020-03348-8,2020.0,4.0,,2020.0,2020.0
10.1038/s41550-019-0975-9,2020.0,32.0,,2020.0,2020.0
10.1111/psyp.13534,2020.0,1.0,Agence Nationale de la Recherche,,2020.0
10.1007/s00244-020-00713-2,2020.0,6.0,,2020.0,2020.0
10.1016/j.pss.2020.104845,2020.0,4.0,NASA,,
10.1016/j.cbi.2019.108903,2020.0,8.0,"Fundação de Amparo à Pesquisa do Estado de São Paulo (FAPESP) Brazil,CNPq,CNPq,FAPESP-Brazil,CNPq,FAPESP",,
10.1017/9781316662243.029,2017.0,0.0,,,
10.1364/NP.2018.NpTh1G.4,2018.0,0.0,,,
10.1007/s10686-018-9595-0,2018.0,9.0,,2018.0,2018.0
10.2967/jnumed.117.203075,2018.0,18.0,,2018.0,2018.0
10.1007/978-3-319-94821-8_2,2018.0,14.0,,2018.0,
10.1002/ajmg.a.38843,2018.0,4.0,,2018.0,2018.0
10.1016/j.sigpro.2018.06.020,2018.0,22.0,"National Natural Science Foundation of China,Higher Education Discipline Innovation Project,Direction Générale de l’Armement",,
10.1016/j.soard.2018.05.013,2018.0,12.0,,,2018.0
10.3390/cancers10070220,,7.0,,2018.0,
10.1111/cgf.13480,2018.0,1.0,,2018.0,2018.0
10.1097/SLA.0000000000002412,2018.0,3.0,,,2018.0
10.1016/j.ejso.2018.05.022,2018.0,12.0,,,2018.0
10.1145/3167132.3167255,2018.0,2.0,"European Commission,CNRS",2018.0,
10.3847/1538-4357/aac81d,,14.0,,2018.0,
10.1117/12.2311716,2018.0,0.0,,,
10.1109/FG.2018.00114,2018.0,7.0,,,
10.1051/0004-6361/201730924,2018.0,14.0,,2018.0,
10.4171/rmi/985,,4.0,,2018.0,2018.0
10.1108/TLO-03-2017-0033,2018.0,9.0,,,2018.0
10.3791/56499,,3.0,,2018.0,
10.1139/apnm-2017-0245,2018.0,9.0,,,2018.0
10.1134/S1063074017060062,2017.0,1.0,,2018.0,2017.0
10.1051/0004-6361/201730386,2018.0,18.0,,2018.0,
10.1007/978-3-319-64010-5_6,2018.0,0.0,,2017.0,
10.1007/978-3-319-76213-5_10,2018.0,0.0,,2018.0,
10.1051/0004-6361/201630114,2018.0,112.0,,2018.0,
10.18632/oncotarget.24377,2018.0,7.0,,2018.0,2018.0
10.1007/978-3-319-64010-5_8,2018.0,0.0,,2017.0,
10.1093/gji/ggx480,2018.0,12.0,,2017.0,2018.0
10.1093/cid/cix916,2018.0,40.0,,2017.0,2018.0
10.3389/fnagi.2018.00013,,20.0,,2018.0,
10.1007/978-3-319-64010-5_1,2018.0,1.0,,2017.0,
10.1007/978-3-319-64010-5_4,2018.0,0.0,,2017.0,
10.1007/s40879-017-0154-4,2018.0,30.0,,2017.0,2018.0
10.1016/j.atherosclerosis.2018.01.018,2018.0,40.0,"NHMRC,National Heart Foundation,Centre National de la Recherche Scientifique (CNRS),Institut National de la Santé et de la Recherche Médicale (INSERM),Agence Nationale de la Recherche",,
10.1002/arch.21454,2018.0,12.0,,2018.0,2018.0
10.25088/ComplexSystems.26.3.247,2017.0,0.0,,2017.0,2017.0
10.1007/978-3-319-64010-5_2,2018.0,0.0,,2017.0,
10.1016/j.jebo.2017.12.014,2019.0,3.0,,,
10.1007/s10113-018-1287-9,2019.0,23.0,"European Commission,Parthenope University of Naples",2018.0,2019.0
10.1093/jee/tow316,2017.0,13.0,,2017.0,2017.0
10.1002/2017JB015128,2018.0,7.0,"Academia Sinica,Ministry of Science and Technology of the People's Republic of China",2018.0,2018.0
10.1534/genetics.117.300552,2018.0,11.0,,2018.0,2018.0
10.1088/1538-3873/aa9fe5,2018.0,9.0,"Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Japan Society for the Promotion of Science",2018.0,2018.0
10.1051/0004-6361/201731918,2018.0,8.0,,2018.0,
10.1080/00140139.2017.1369583,2018.0,45.0,,2017.0,2018.0
10.1002/ejoc.201701578,2018.0,5.0,French National Research Agency,2018.0,2018.0
10.1109/APUSNCURSINRSM.2017.8072057,2017.0,8.0,,,
10.3390/ijms19010148,,19.0,,2018.0,
10.1007/978-3-319-64010-5_7,2018.0,0.0,,2017.0,
10.1016/j.margeo.2018.02.009,2018.0,4.0,"Geological Survey of Ireland and Marine Institute INFOMAR,Marine Institute,Science Foundation Ireland,European Regional Development Fund,PIPCO RSG",,
10.1155/2017/9672417,2017.0,4.0,,,
10.1038/s41386-018-0013-0,2018.0,42.0,,2018.0,2018.0
10.1016/j.kint.2017.11.026,2018.0,12.0,,,2018.0
10.1093/pasj/psw083,2016.0,3.0,"Spanish MICINN,JSPS fellows,U.S. National Science",2016.0,2016.0
10.1016/j.bulcan.2018.01.007,2018.0,0.0,,,2018.0
10.3917/th.804.0395,2018.0,1.0,,,2018.0
10.1007/s12079-018-0455-5,2018.0,39.0,,2018.0,2018.0
10.1016/j.biocon.2018.03.012,2018.0,50.0,"Prince Albert II of Monaco Foundation,Total Corporate Foundation,MedPAN,RAC-SPA,French MPA Agency,WWF,DG MARE,BiodivERsA,FBBVA,Interreg MED Programme",,
10.1016/j.earscirev.2017.12.007,2018.0,48.0,"Czech National Foundation,Center for Geosphere Dynamics,Agence Nationale de la Recherche,Czech Geological Survey,IPG Strasbourg",,
10.1016/j.jasrep.2018.02.032,2018.0,5.0,CNRS,,
10.1016/j.euroecorev.2018.01.009,2018.0,2.0,"LABEX OT-MED,JSPS-ANR bilateral “BECOA”,ANR ORA-Plus “BEAM”,IDEX UCAJEDI grant,Australian Research Council",,
10.1109/SENSET.2017.8125044,2017.0,1.0,,,
10.1007/s10915-018-0681-2,2018.0,3.0,Agence Nationale de la Recherche,2018.0,2018.0
10.1122/1.4994081,2018.0,13.0,Agence Nationale de la Recherche,,2018.0
10.1016/j.accpm.2018.02.012,2018.0,28.0,,,2018.0
10.1130/G39560.1,2018.0,12.0,,2017.0,2018.0
10.1016/j.rmr.2017.11.008,2018.0,4.0,,,2018.0
10.1016/j.topol.2018.03.006,2018.0,0.0,"Horizon 2020,Sorbonne Paris Cité,European Research Council",,
10.1016/j.tpb.2017.12.006,2018.0,23.0,,,
10.1016/j.apenergy.2018.02.119,2018.0,28.0,,,
10.1016/j.asoc.2018.01.026,2018.0,2.0,PACA APEX FRI,,
10.1051/0004-6361/201731685,2018.0,26.0,,2018.0,
10.37236/7117,,2.0,,2018.0,
10.1016/j.aim.2018.01.003,2018.0,7.0,Centre National de la Recherche Scientifique,,
10.1080/01691864.2018.1434013,2018.0,3.0,"Consejo Nacional de Ciencia y Tecnología,European Horizon H2020",2018.0,2018.0
10.1063/1.5020081,2018.0,5.0,"Royal Society of New Zealand,Agence Nationale de la Recherche",,2018.0
10.2174/1567205014666171030105720,2018.0,3.0,,,2018.0
10.1016/j.cmi.2018.02.007,2018.0,11.0,,,2018.0
10.1097/OPX.0000000000001189,2018.0,3.0,,,2018.0
10.1109/GLOCOM.2017.8254456,2017.0,6.0,,,
10.1103/PhysRevLett.120.091101,,134.0,"National Science Foundation,Science and Technology Facilities Council,Max-Planck-Gesellschaft,Australian Research Council,Instituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Stichting voor Fundamenteel Onderzoek der Materie,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Council of Scientific and Industrial Research,Department of Science and Technology, Ministry of Science and Technology,Science and Engineering Research Board,Ministry of Human Resource Development,Generalitat Valenciana,Narodowe Centrum Nauki,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,Russian Foundation for Basic Research,Russian Science Foundation,European Commission,European Regional Development Fund,Royal Society,Scottish Funding Council,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Industry Canada,Ontario Ministry of Economic Development and Innovation,Natural Science and Engineering Research Council,Canadian Institute for Advanced Research,Ministério da Ciência, Tecnologia e Inovação,Research Grants Council, University Grants Committee,National Natural Science Foundation of China,Leverhulme Trust,Semiconductor Research Corporation,Ministry of Science and Technology, Taiwan,Kavli Foundation,Spanish Agencia Estatal de Investigación,Vicepresidència i Conselleria d’Innovació,Recerca i Turisme,Conselleria d’Educació i Universitat del Govern de les Illes Balears,Conselleria d’Educació, Investigació,Lyon Institute of Origins (LIO),National Research, Development and Innovation Office,International Center for Theoretical Physics,South American Institute for Fundamental Research,MPS,State of Niedersachsen",2018.0,2018.0
